name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
jake-nerwinski;VAN;19;19;1707;0;0;73.5;5;2;1;7;0;16;21;0;2;0
david-norman-jr;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
abuchi-obinwa;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-odoi-atsem;DC;9;5;482;4;0;73.3;0;0;0;1;0;1;3;0;0;0
amobi-okugo;POR;8;3;396;5;0;86.2;0;0;0;1;0;8;3;0;1;0
david-olsen;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
max-ornstil;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
emilio-orozco;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeffrey-otoo;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-ousted;VAN;28;28;2453;0;0;59;0;0;0;0;0;1;4;0;2;1
mark-pais;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
erik-palmer-brown;SKC;10;7;641;3;0;86.2;0;0;0;0;0;4;7;0;0;0
michael-parkhurst;ATL;33;33;2906;0;0;86;0;1;0;5;0;16;8;0;4;0
irvin-parra;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tyler-pasher;SKC;1;1;45;0;0;90;0;0;0;0;0;1;0;0;0;0
marc-pelosi;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
leonardo-pereira;ORL;10;9;805;1;0;79.2;0;2;0;2;0;16;6;0;4;0
ricardo-perez;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
damien-perrinelle;RBNY;25;22;1972;3;0;75.6;1;11;1;3;0;34;16;1;4;0
demar-phillips;RSL;13;11;962;2;0;68.4;2;3;0;6;0;19;6;1;2;0
samuel-piette;MTL;11;11;960;0;0;88.7;1;3;0;6;0;14;12;0;3;0
andrea-pirlo;NYC;15;14;1085;1;0;84.4;2;11;3;20;0;9;16;0;1;0
paxton-pomykal;DAL;2;2;140;0;0;81.3;0;1;0;3;0;1;2;0;0;0
cameron-porter;SKC;1;0;21;1;0;100;0;1;0;0;0;0;0;1;0;0
dillon-powers;COL;15;11;964;4;0;74.8;1;4;1;10;0;19;25;0;3;0
dillon-powers;ORL;6;4;345;2;0;79.1;0;4;1;4;0;2;4;0;0;0
andrew-putna;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jukka-raitala;CLB;28;20;1920;8;0;78.4;2;8;1;16;0;31;16;3;4;0
andre-rawls;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tommy-redding;ORL;18;14;1406;4;0;83;0;2;1;1;0;13;3;0;3;0
adonijah-reid;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kyle-reynish;ATL;2;2;150;0;0;90.9;0;0;0;0;0;1;0;0;0;1
bryan-reynolds;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
spencer-richey;VAN;1;1;90;0;0;40;0;0;0;0;0;0;0;0;0;0
nick-rimando;RSL;28;28;2488;0;0;62.5;0;0;0;1;0;1;3;0;1;0
alexander-ring;NYC;29;29;2604;0;0;82.7;4;22;6;15;0;55;34;2;10;0
miles-robinson;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jalen-robinson;DC;7;6;543;1;0;79.7;0;5;0;0;0;5;2;0;0;0
luis-robles;RBNY;34;34;3060;0;0;62.7;0;0;0;0;0;1;6;0;4;0
tony-rocha;ORL;3;0;25;3;0;60;1;0;0;1;0;1;2;0;1;0
bryan-rochez;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryan-rochez;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sam-rogers;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-rolfe;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andres-romero;MTL;9;4;432;5;0;77.3;0;7;2;10;0;10;5;1;1;0
mauro-rosales;VAN;5;0;52;5;0;73.9;0;0;0;4;0;0;1;0;0;0
keegan-rosenberry;PHI;14;11;1051;3;0;72.3;1;4;2;4;0;13;6;0;2;0
brian-rowe;LA;14;12;1157;2;0;62.9;0;0;0;0;0;0;3;0;0;0
soony-saad;SKC;12;6;453;6;0;79.4;1;14;4;6;0;7;8;0;0;0
;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mohammed-saeid;MIN;3;3;243;0;0;82.6;0;5;2;4;0;2;11;0;0;0
ilie-sanchez;SKC;33;33;2970;0;0;85.4;2;19;2;25;0;16;37;0;6;0
richard-sanchez;CHI;2;2;180;0;0;56.7;0;0;0;0;0;0;0;0;0;0
james-sands;NYC;1;0;23;1;0;90.9;0;0;0;0;0;1;0;0;0;0
moussa-sane;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pedro-santos;CLB;9;8;650;1;0;66.9;2;14;6;5;0;20;21;3;2;0
rodrigo-saravia;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kofi-sarkodie;SJ;18;16;1325;2;0;79.5;1;3;0;15;0;20;24;0;2;1
marcelo-sarvas;DC;25;19;1841;6;0;79.7;1;9;3;18;0;38;47;1;8;0
sebastian-saucedo;RSL;20;5;573;15;0;81.4;2;29;8;9;0;13;17;2;2;0
josh-saunders;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gaston-sauro;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justin-schmidt;RSL;9;7;676;2;0;70.2;0;3;1;2;0;6;3;0;0;0
chris-schuler;RSL;12;12;1069;0;0;69.6;0;6;1;2;0;16;10;0;4;0
rasmus-schuller;MIN;7;4;324;3;0;80.1;0;4;0;4;0;3;4;0;1;0
cole-seiler;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-seitz;DAL;5;5;450;0;0;67.8;0;0;0;0;0;0;0;0;0;0
philippe-senderos;HOU;2;2;162;0;0;79.5;0;0;0;0;0;3;1;0;0;0
joao-meira;CHI;30;27;2412;3;0;90;2;6;3;2;0;37;18;0;3;0
shamit-shome;MTL;1;0;8;1;0;40;0;1;0;0;0;0;0;0;0;0
bobby-shuttleworth;MIN;33;32;2839;1;0;58.4;0;1;0;0;0;2;6;0;4;0
marcelo-silva;RSL;9;9;650;0;0;85.7;0;5;1;0;0;8;1;0;0;1
matheus-silva;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nathan-smith;LA;12;9;907;3;0;79.8;0;2;0;9;0;22;11;0;5;1
josh-smith;NE;6;6;539;0;0;73.1;0;6;1;1;0;8;3;0;0;0
donnie-smith;NE;1;1;53;0;0;66.7;0;0;0;1;0;0;0;0;0;0
connor-sparrow;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ben-spencer;TOR;3;2;179;1;0;73.6;2;7;0;1;0;1;0;0;0;0
mason-stajduhar;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zack-steffen;CLB;34;34;3060;0;0;65.4;1;0;0;0;0;2;9;0;3;0
john-stertzer;NYC;5;0;53;5;0;63.6;0;0;0;1;0;1;0;0;0;0
colton-storm;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andraz-struna;NYC;5;4;322;1;0;79.5;1;3;0;3;0;3;3;0;1;0
brad-stuver;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sunday-stephen;RSL;21;18;1493;3;0;86.5;1;2;0;14;0;44;10;0;8;0
ben-swanson;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mitchell-taintor;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alexander-tambakis;ATL;1;0;28;1;0;25;0;0;0;0;0;0;0;0;0;0
andrew-tarbell;SJ;11;11;990;0;0;50.5;0;0;0;0;0;0;3;0;0;0
jermaine-taylor;MIN;14;6;671;8;0;82.2;0;4;1;3;0;4;4;0;1;0
tony-tchani;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
russell-teibert;VAN;12;8;731;4;0;84.1;0;5;1;2;0;13;4;0;1;0
maxim-tissot;DC;1;1;90;0;0;68.3;0;0;0;0;0;1;0;0;0;0
donny-toia;ORL;30;29;2545;1;0;75;3;13;2;13;0;43;7;0;4;0
nouhou;SEA;19;10;1051;9;0;83.3;1;5;0;9;0;15;13;1;1;1
paolo-tornaghi;VAN;1;0;65;1;0;30.4;0;0;0;0;0;0;1;0;0;0
roman-torres;SEA;23;21;1787;2;0;77.6;2;19;0;4;0;25;7;1;4;0
wil-trapp;CLB;34;34;3035;0;0;89.3;5;8;3;16;0;37;41;0;3;0
ken-tribbett;PHI;1;0;3;1;0;60;0;0;0;0;0;0;0;0;0;0
auston-trusty;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bill-tuiloma;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-turner;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tyler-turner;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
josh-turnley;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
victor-ulloa;DAL;23;12;1203;11;0;85.2;2;6;4;15;0;23;12;0;1;0
zarek-valentin;POR;19;17;1547;2;0;83.6;3;1;0;14;0;13;5;0;2;0
florian-valot;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pele-van-anholt;LA;5;5;357;0;0;81.9;0;2;1;1;0;1;3;0;0;0
matt-van-oekel;RSL;7;6;572;1;0;47.3;0;0;0;0;0;0;0;0;0;0
ricardo-velazco;RSL;9;1;254;8;0;79.5;0;5;1;3;0;9;14;0;2;0
kevin-venegas;MIN;6;6;540;0;0;75.2;0;0;0;3;0;4;5;0;0;0
jose-villarreal;LA;12;4;389;8;0;68.9;3;5;2;7;0;6;15;3;0;0
jaime-villarreal;LA;7;4;374;3;0;73.3;0;2;1;0;0;5;1;1;1;0
rob-vincent;DC;2;0;66;2;0;86.1;0;1;0;0;0;2;0;0;2;0
charlie-ward;HOU;1;0;45;1;0;83.3;0;0;0;1;0;1;0;0;0;0
je-vaughn-watson;NE;18;8;766;10;0;83.6;0;5;2;3;0;11;5;0;5;1
jared-watts;COL;20;18;1490;2;0;82.2;1;4;1;1;0;21;12;0;4;2
andrew-wheeler-omiunu;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ethan-white;NYC;21;19;1553;2;0;73.5;2;3;2;5;0;24;9;0;5;0
giliano-wijnaldum;PHI;13;13;1138;0;0;73.7;1;3;0;9;0;21;24;0;4;0
mekeil-williams;COL;17;16;1397;1;0;71.2;2;3;0;9;0;21;6;1;7;1
sheanon-williams;VAN;15;15;1349;0;0;77;3;2;0;7;0;12;20;0;3;0
augustine-williams-x4224;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
romario-williams;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joe-willis;HOU;8;8;720;0;0;44.9;0;0;0;0;0;0;3;0;1;0
henry-wingo;SEA;11;0;132;11;0;84.7;0;3;0;8;0;1;1;1;0;0
london-woodberry;NE;3;2;165;1;0;79;0;0;0;2;0;1;1;0;0;0
travis-worra;DC;5;5;450;0;0;47;0;0;0;0;0;0;0;0;0;0
brian-wright;NE;2;0;45;2;0;88.9;0;0;0;1;0;1;0;0;0;0
marvell-wynne;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
deklan-wynne;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
josh-yaro;PHI;6;4;369;2;0;89.6;0;0;0;0;0;8;2;0;0;1
jackson-yueill;SJ;13;10;967;3;0;85.5;1;11;3;15;0;6;7;0;2;0
ben-zemanski;POR;7;4;438;3;0;82.8;1;3;1;6;0;3;4;0;1;0
adrian-zendejas;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sal-zizzo;RBNY;23;18;1644;5;0;75.8;2;6;2;8;0;18;12;0;5;1
graham-zusi;SKC;24;23;2114;1;0;86.6;8;37;11;53;0;16;17;1;3;1
