name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
drew-moor;TOR;8;6;568;2;0;88.3;0;1;1;0;0;0;6;0;0;0
joseph-mora;DC;30;28;2523;2;0;71.7;2;4;0;7;0;17;26;2;3;1
junior-moreno;DC;20;17;1528;3;0;86.8;2;7;2;8;0;21;14;0;1;0
amando-moreno;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ashtone-morgan;TOR;18;11;1009;7;0;78.8;1;2;1;3;0;17;8;1;3;0
jordan-morris;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yura-movsisyan;CHI;4;0;58;4;0;50;0;1;0;0;0;2;0;0;0;0
yura-movsisyan;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
luke-mulholland;RSL;2;1;91;1;0;52.8;1;0;0;0;0;0;3;0;0;0
patrick-mullins;DC;10;2;225;8;0;72.2;1;1;0;1;0;8;13;3;0;0
james-murphy;LAFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
james-musa;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
darlington-nagbe;ATL;23;23;1970;0;0;89.4;3;18;2;25;0;15;23;0;0;0
adam-najem;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hassan-ndam;RBNY;1;1;90;0;0;65.8;0;0;0;0;0;1;1;0;0;0
lamar-neagle;SEA;6;0;110;6;0;75;0;3;1;1;0;2;5;2;1;0
anton-nedyalkov;DAL;9;9;770;0;0;80.8;1;6;1;2;0;5;7;0;1;0
michael-nelson;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
krisztian-nemeth;NE;15;4;466;11;0;77.7;2;8;2;8;0;13;8;1;1;0
jake-nerwinski;VAN;26;24;2212;2;0;79;1;4;1;13;0;24;24;2;2;0
michee-ngalina;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lee-nguyen;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-norman-jr;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
shane-o-neill;ORL;13;13;1118;0;0;85.5;0;6;1;1;0;9;3;0;0;1
jimmy-ockford;SJ;15;11;1085;4;0;79;0;9;1;3;0;18;2;0;3;0
chris-odoi-atsem;DC;1;0;12;1;0;100;0;1;1;0;0;0;0;0;0;0
dominic-oduro;SJ;5;0;30;5;0;60;0;0;0;1;0;1;0;0;0;0
dominic-oduro;MTL;5;0;32;5;0;64.3;0;2;0;0;0;0;1;1;0;0
patrick-okonkwo;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-olsen;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wyatt-omsberg;MIN;7;4;385;3;0;76.7;0;0;0;0;0;4;1;0;1;0
;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nedum-onuoha;RSL;2;1;92;1;0;47.1;1;1;0;0;0;1;0;0;0;0
kofi-opare;DC;11;10;863;1;0;80.7;0;8;0;0;0;6;2;0;1;0
edward-opoku;CLB;5;1;150;4;0;81.5;0;1;1;1;0;3;5;1;0;0
alfredo-ortuno;RSL;3;1;119;2;0;61.3;0;0;0;0;0;1;1;2;0;0
david-ousted;DC;17;17;1530;0;0;64.1;0;0;0;0;0;0;2;0;0;0
bertrand-owundi-eko-o;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rodrigo-pacheco;LAFC;1;0;17;1;0;90;0;0;0;0;0;0;0;0;0;0
;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fernando-bob;MIN;7;7;616;0;0;90.8;1;1;0;1;0;15;11;0;2;1
frantz-pangop;MIN;9;1;175;8;0;79.1;0;4;0;2;0;1;7;1;0;0
james-pantemis;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-parkhurst;ATL;33;32;2903;1;0;87.7;2;0;0;7;0;16;13;0;6;0
kevin-partida;SJ;4;4;290;0;0;79.8;0;1;0;0;0;6;5;0;1;1
;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
taylor-peay;RSL;1;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0
juninho;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
josh-perez;LAFC;2;0;22;2;0;100;0;0;0;0;0;0;1;0;0;0
ricardo-perez;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-petrasso;MTL;14;8;782;6;0;76.3;0;3;0;7;0;16;8;1;2;0
demar-phillips;RSL;5;5;360;0;0;75.7;0;2;0;0;0;5;2;0;2;0
samuel-piette;MTL;34;34;3000;0;0;87.5;3;11;2;20;0;41;35;0;5;0
;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-polster;CHI;3;1;126;2;0;90.2;1;1;0;2;0;2;1;0;0;0
paxton-pomykal;DAL;6;1;125;5;0;78.8;0;0;0;1;0;1;2;0;0;0
dillon-powers;ORL;3;0;69;3;0;82.1;0;0;0;1;0;1;1;0;0;0
;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-putna;RSL;2;1;135;1;0;73.3;0;0;0;0;0;0;0;0;0;0
aldo-quintanilla;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joel-qwiberg;SJ;5;5;379;0;0;80.6;0;0;0;4;0;7;3;0;0;0
matthew-real;PHI;3;3;236;0;0;73.4;0;1;0;3;0;5;2;0;1;0
kris-reaves;DAL;2;2;168;0;0;87.1;0;0;0;0;0;1;0;1;0;0
tommy-redding;RBNY;1;1;90;0;0;70;0;0;0;0;0;1;0;0;0;0
adonijah-reid;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eric-remedi;ATL;13;12;1093;1;0;87.5;1;8;1;10;0;17;23;1;3;0
dylan-remick;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
john-requejo;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryan-reynolds;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-richards;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
spencer-richey;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
liam-ridgewell;POR;13;13;1085;0;0;77.6;0;1;1;4;0;6;16;1;2;1
nick-rimando;RSL;33;33;2925;0;0;69.4;0;0;0;0;0;0;6;0;0;0
thomas-roberts;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
quillan-roberts;LAFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
miles-robinson;ATL;10;3;272;7;0;90;0;1;0;0;0;2;3;0;0;0
jalen-robinson;DC;5;5;348;0;0;82.5;0;0;0;1;0;2;2;1;0;0
luis-robles;RBNY;31;31;2790;0;0;50.1;0;0;0;1;0;1;7;0;1;0
tony-rocha;ORL;12;9;819;3;0;87.8;3;7;2;12;0;12;20;1;1;0
luis-felipe;SJ;13;11;974;2;0;87.6;1;6;1;8;0;16;8;0;4;0
alex-roldan;SEA;19;7;732;12;0;80.4;1;10;2;3;0;18;8;2;2;0
oriol-rosell;ORL;22;18;1701;4;0;88.4;1;17;6;12;0;29;7;0;6;0
brian-rowe;VAN;10;10;900;0;0;57.6;0;0;0;2;0;0;0;0;0;0
pablo-ruiz;RSL;12;5;530;7;0;78.7;0;13;3;9;0;7;2;0;2;0
;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-salazar;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
shea-salinas;SJ;25;20;1820;5;0;80.3;2;5;1;18;0;22;12;0;3;1
nicolas-samayoa;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
richard-sanchez;CHI;25;24;2207;1;0;59.6;0;0;0;0;0;2;3;0;3;0
james-sands;NYC;3;3;223;0;0;86.8;0;3;1;1;0;8;3;0;0;0
gaston-sauro;CLB;7;6;521;1;0;87.8;0;0;0;1;0;12;2;0;1;0
joe-scally;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mark-segbers-x9336;NE;1;0;45;1;0;68.8;0;0;0;0;0;1;1;0;0;0
chris-seitz;HOU;6;6;540;0;0;54.5;0;0;0;0;0;1;0;0;1;0
brandon-servania-x3028;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oliver-shannon;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
shamit-shome;MTL;5;2;249;3;0;75;0;2;0;0;0;2;1;0;0;0
bobby-shuttleworth;MIN;25;25;2250;0;0;53.8;0;0;0;0;0;0;4;0;3;0
marcelo-silva;RSL;18;18;1557;0;0;86.9;0;4;2;1;0;26;10;0;7;0
seth-sinovic;SKC;23;19;1650;4;0;84.8;2;13;2;14;0;18;13;1;4;1
axel-sjoberg;COL;17;15;1334;2;0;88.2;0;4;2;2;0;12;7;0;0;0
jorgen-skjelvik;LA;32;29;2585;3;0;80;2;4;1;4;0;46;14;1;6;0
brad-smith;SEA;6;6;446;0;0;75.7;1;3;0;0;0;7;4;1;1;0
graham-smith;SKC;2;2;180;0;0;80.4;0;1;0;0;0;1;0;0;0;0
luis-solignac;CHI;11;8;702;3;0;75.8;1;12;2;4;0;6;8;10;0;0
gabriel-somi;NE;14;12;1042;2;0;65;2;11;2;6;0;7;5;1;3;0
connor-sparrow;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jonathan-spector;ORL;13;13;1060;0;0;81.6;1;4;1;3;0;9;9;0;2;0
ben-spencer;TOR;2;1;82;1;0;65.7;0;4;2;1;0;2;1;1;0;0
mason-stajduhar;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mac-steeves;HOU;3;0;26;3;0;54.5;0;2;1;1;0;0;0;1;0;0
zack-steffen;CLB;29;29;2610;0;0;79;0;0;0;1;0;0;3;0;2;0
daniel-steres;LA;20;14;1321;6;0;81.3;1;3;0;2;0;13;7;2;2;0
colton-storm;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brad-stuver;NYC;2;2;180;0;0;78;0;0;0;0;0;0;0;0;0;0
sunday-stephen;RSL;23;16;1414;7;0;89.5;1;8;1;8;0;35;17;0;6;0
ben-sweat;NYC;28;24;2197;4;0;84.5;1;16;4;27;0;17;6;5;3;0
brian-sylvestre;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-tarbell;SJ;29;29;2610;0;0;54.5;0;1;0;2;0;1;2;0;1;0
mohamed-thiaw;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jerome-thiesson;MIN;14;13;1106;1;0;77.2;1;2;0;9;0;16;3;1;0;0
tommy-thompson;SJ;14;6;630;8;0;84.2;0;9;3;5;0;8;17;0;0;0
donny-toia;ORL;4;3;238;1;0;79.8;1;1;0;0;0;6;2;0;0;0
nouhou;SEA;28;23;2037;5;0;82.7;1;15;3;13;0;22;28;4;8;0
roman-torres;SEA;13;7;688;6;0;75.4;0;9;1;1;0;6;1;0;1;0
mason-toye;MIN;17;2;340;15;0;65.1;1;11;5;3;0;10;4;4;3;1
matt-turner;NE;27;27;2430;0;0;67.7;0;0;0;2;0;0;4;0;1;0
ema-twumasi;DAL;1;1;45;0;0;77.8;0;1;0;0;0;1;0;0;0;0
zarek-valentin;POR;32;30;2721;2;0;83.5;1;12;0;28;0;20;13;1;4;0
gregory-van-der-wiel;TOR;27;25;2295;2;0;89.7;4;4;1;9;0;12;12;0;1;1
marlon-vargas;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brandon-vazquez;ATL;8;0;86;8;0;80.5;0;4;2;3;0;1;3;0;1;0
jorge-villafana;POR;8;7;655;1;0;85.8;1;1;1;6;0;4;8;1;0;0
jose-villarreal;ORL;3;0;45;3;0;81.5;0;0;0;2;0;1;0;0;0;0
sam-vines;COL;1;0;45;1;0;76.5;0;0;0;0;0;0;0;0;0;0
justin-vom-steeg;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
darixon-vuelto;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
charlie-ward;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
collen-warner;MIN;17;14;1239;3;0;81.8;0;4;0;6;0;35;15;0;6;1
jared-watts;HOU;7;7;535;0;0;86.8;1;2;0;1;0;2;2;0;1;0
jared-watts;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-wehan;SJ;6;2;183;4;0;70;0;3;0;5;0;3;0;0;0;0
todd-wharton;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-wheeler-omiunu;ATL;1;0;16;1;0;66.7;0;0;0;0;0;0;0;0;0;0
gordon-wild;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
josh-williams;CLB;21;16;1485;5;0;90.5;0;8;2;4;0;17;7;1;3;0
sheanon-williams;LA;8;1;153;7;0;83.3;0;0;0;0;0;1;1;0;0;0
eryk-williamson;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joe-willis;HOU;26;26;2340;0;0;54.8;0;0;0;3;0;0;1;0;3;0
danny-wilson;COL;23;22;1935;1;0;81.8;1;7;1;5;0;22;11;0;7;0
henry-wingo;SEA;5;1;144;4;0;82.4;0;3;1;3;0;3;2;1;1;0
travis-worra;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
deklan-wynne;COL;25;22;2006;3;0;81.2;0;3;0;6;0;24;8;2;3;0
josh-yaro;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jackson-yueill;SJ;21;15;1293;6;0;85.9;3;15;2;14;0;7;14;0;0;0
;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
renzo-zambrano;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eriq-zavaleta;TOR;21;16;1488;5;0;88.8;0;4;0;2;0;15;3;0;4;0
adrian-zendejas;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sal-zizzo;ATL;6;1;157;5;0;84.3;0;0;0;1;0;4;0;0;0;0
kyle-zobeck;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ethan-zubak;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
